MeterNo,SIP End Date and time,V,V,V,A,A,A,Hz,kWh(I) Tot,kWh(E) Tot,kVArh(Lg)-Wh(I),kVArh(Ld)-Wh(E),kVArh(Lg)-Wh(E),kVArh(Ld)-Wh(I),kVAh-Wh(I),kVAh-Wh(E),kWh(I-E) Bi,,,DataStatus,Units
29559724,26-09-2025 23:00,235.02 V,231.31 V,235.4 V,1.416 A,2.096 A,1.057 A,49.91 Hz,0.531 kWh(I) Tot,0 kWh(E) Tot,0.051 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.533 kVAh-Wh(I),0 kVAh-Wh(E),0.531 kWh(I-E) Bi,0.996,1,1,2
29559724,26-09-2025 23:30,236.27 V,232.27 V,236.5 V,1.252 A,2.021 A,0.964 A,49.978 Hz,0.493 kWh(I) Tot,0 kWh(E) Tot,0.053 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.497 kVAh-Wh(I),0 kVAh-Wh(E),0.493 kWh(I-E) Bi,0.992,1,1,2
29559724,27-09-2025 00:00,239.12 V,235.18 V,239.27 V,1.13 A,2.113 A,1.03 A,50.039 Hz,0.504 kWh(I) Tot,0 kWh(E) Tot,0.056 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.507 kVAh-Wh(I),0 kVAh-Wh(E),0.504 kWh(I-E) Bi,0.994,1,1,2
29559724,27-09-2025 00:30,241.1 V,236.97 V,240.98 V,1.058 A,2.095 A,1.02 A,49.954 Hz,0.496 kWh(I) Tot,0 kWh(E) Tot,0.056 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.499 kVAh-Wh(I),0 kVAh-Wh(E),0.496 kWh(I-E) Bi,0.994,1,1,2
29559724,27-09-2025 01:00,243.47 V,239.77 V,243.6 V,1.148 A,2.029 A,0.973 A,49.934 Hz,0.498 kWh(I) Tot,0 kWh(E) Tot,0.059 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.501 kVAh-Wh(I),0 kVAh-Wh(E),0.498 kWh(I-E) Bi,0.994,1,1,2
29559724,27-09-2025 01:30,246.67 V,243.04 V,246.53 V,1.081 A,1.872 A,0.961 A,49.977 Hz,0.476 kWh(I) Tot,0 kWh(E) Tot,0.056 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.48 kVAh-Wh(I),0 kVAh-Wh(E),0.476 kWh(I-E) Bi,0.992,1,1,2
29559724,27-09-2025 02:00,248.74 V,245.44 V,248.68 V,1.087 A,1.787 A,0.894 A,49.973 Hz,0.462 kWh(I) Tot,0 kWh(E) Tot,0.061 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.466 kVAh-Wh(I),0 kVAh-Wh(E),0.462 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 02:30,249.78 V,246.7 V,249.72 V,1.052 A,1.716 A,0.837 A,49.918 Hz,0.444 kWh(I) Tot,0 kWh(E) Tot,0.059 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.448 kVAh-Wh(I),0 kVAh-Wh(E),0.444 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 03:00,250.63 V,247.57 V,250.69 V,1.061 A,1.722 A,0.805 A,49.973 Hz,0.444 kWh(I) Tot,0 kWh(E) Tot,0.059 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.447 kVAh-Wh(I),0 kVAh-Wh(E),0.444 kWh(I-E) Bi,0.993,1,1,2
29559724,27-09-2025 03:30,251.5 V,248.48 V,251.68 V,0.99 A,1.739 A,0.714 A,49.989 Hz,0.427 kWh(I) Tot,0 kWh(E) Tot,0.058 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.431 kVAh-Wh(I),0 kVAh-Wh(E),0.427 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 04:00,252.16 V,249.24 V,252.22 V,0.944 A,1.767 A,0.764 A,50.005 Hz,0.432 kWh(I) Tot,0 kWh(E) Tot,0.057 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.436 kVAh-Wh(I),0 kVAh-Wh(E),0.432 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 04:30,251.86 V,248.97 V,251.83 V,0.944 A,1.713 A,0.754 A,49.994 Hz,0.423 kWh(I) Tot,0 kWh(E) Tot,0.06 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.427 kVAh-Wh(I),0 kVAh-Wh(E),0.423 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 05:00,251.25 V,248.43 V,251.18 V,0.922 A,1.688 A,0.768 A,49.996 Hz,0.418 kWh(I) Tot,0 kWh(E) Tot,0.061 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.422 kVAh-Wh(I),0 kVAh-Wh(E),0.418 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 05:30,250.57 V,247.65 V,250.2 V,0.923 A,1.6 A,0.797 A,50.009 Hz,0.409 kWh(I) Tot,0 kWh(E) Tot,0.058 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.414 kVAh-Wh(I),0 kVAh-Wh(E),0.409 kWh(I-E) Bi,0.988,1,1,2
29559724,27-09-2025 06:00,249.83 V,246.61 V,249.68 V,0.872 A,1.516 A,0.789 A,50.059 Hz,0.391 kWh(I) Tot,0 kWh(E) Tot,0.058 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.395 kVAh-Wh(I),0 kVAh-Wh(E),0.391 kWh(I-E) Bi,0.99,1,1,2
29559724,27-09-2025 06:30,250.17 V,247.16 V,250.1 V,0.836 A,1.455 A,0.712 A,50.087 Hz,0.369 kWh(I) Tot,0 kWh(E) Tot,0.057 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.374 kVAh-Wh(I),0 kVAh-Wh(E),0.369 kWh(I-E) Bi,0.987,1,1,2
29559724,27-09-2025 07:00,251.14 V,248.41 V,250.98 V,0.752 A,1.418 A,0.762 A,50.03 Hz,0.363 kWh(I) Tot,0 kWh(E) Tot,0.054 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.366 kVAh-Wh(I),0 kVAh-Wh(E),0.363 kWh(I-E) Bi,0.992,1,1,2
29559724,27-09-2025 07:30,252.35 V,249.8 V,252.31 V,0.788 A,1.389 A,0.706 A,50.057 Hz,0.358 kWh(I) Tot,0 kWh(E) Tot,0.054 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.362 kVAh-Wh(I),0 kVAh-Wh(E),0.358 kWh(I-E) Bi,0.989,1,1,2
29559724,27-09-2025 08:00,252.95 V,250.32 V,252.93 V,0.777 A,1.379 A,0.702 A,50.03 Hz,0.354 kWh(I) Tot,0 kWh(E) Tot,0.064 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.36 kVAh-Wh(I),0 kVAh-Wh(E),0.354 kWh(I-E) Bi,0.983,1,1,2
29559724,27-09-2025 08:30,251.51 V,249.1 V,251.36 V,0.76 A,1.406 A,0.65 A,49.972 Hz,0.347 kWh(I) Tot,0 kWh(E) Tot,0.057 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.352 kVAh-Wh(I),0 kVAh-Wh(E),0.347 kWh(I-E) Bi,0.986,1,1,2
29559724,27-09-2025 09:00,248.97 V,246.88 V,248.54 V,0.82 A,1.35 A,0.655 A,50.089 Hz,0.347 kWh(I) Tot,0 kWh(E) Tot,0.051 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.351 kVAh-Wh(I),0 kVAh-Wh(E),0.347 kWh(I-E) Bi,0.989,1,1,2
29559724,27-09-2025 09:30,245.37 V,243.47 V,244.78 V,0.782 A,1.219 A,0.615 A,50.039 Hz,0.317 kWh(I) Tot,0 kWh(E) Tot,0.044 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.32 kVAh-Wh(I),0 kVAh-Wh(E),0.317 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 10:00,243.82 V,242.16 V,243.83 V,0.754 A,1.246 A,0.521 A,50.046 Hz,0.304 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.306 kVAh-Wh(I),0 kVAh-Wh(E),0.304 kWh(I-E) Bi,0.993,1,1,2
29559724,27-09-2025 10:30,243.93 V,242.18 V,243.88 V,0.752 A,1.16 A,0.512 A,50.033 Hz,0.293 kWh(I) Tot,0 kWh(E) Tot,0.037 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.295 kVAh-Wh(I),0 kVAh-Wh(E),0.293 kWh(I-E) Bi,0.993,1,1,2
29559724,27-09-2025 11:00,243.79 V,242.19 V,244.09 V,0.675 A,1.235 A,0.533 A,49.983 Hz,0.294 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.297 kVAh-Wh(I),0 kVAh-Wh(E),0.294 kWh(I-E) Bi,0.99,1,1,2
29559724,27-09-2025 11:30,241.84 V,240.5 V,242.14 V,0.713 A,1.209 A,0.515 A,50.026 Hz,0.292 kWh(I) Tot,0 kWh(E) Tot,0.037 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.294 kVAh-Wh(I),0 kVAh-Wh(E),0.292 kWh(I-E) Bi,0.993,1,1,2
29559724,27-09-2025 12:00,241.15 V,240.01 V,241.49 V,0.788 A,1.14 A,0.516 A,49.971 Hz,0.292 kWh(I) Tot,0 kWh(E) Tot,0.032 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.294 kVAh-Wh(I),0 kVAh-Wh(E),0.292 kWh(I-E) Bi,0.993,1,1,2
29559724,27-09-2025 12:30,240.73 V,239.37 V,241.05 V,0.781 A,1.123 A,0.51 A,49.913 Hz,0.288 kWh(I) Tot,0 kWh(E) Tot,0.034 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.29 kVAh-Wh(I),0 kVAh-Wh(E),0.288 kWh(I-E) Bi,0.993,1,1,2
29559724,27-09-2025 13:00,241.84 V,240.47 V,241.89 V,0.768 A,1.166 A,0.5 A,49.896 Hz,0.292 kWh(I) Tot,0 kWh(E) Tot,0.036 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.294 kVAh-Wh(I),0 kVAh-Wh(E),0.292 kWh(I-E) Bi,0.993,1,1,2
29559724,27-09-2025 13:30,246.77 V,245.24 V,246.49 V,0.772 A,1.208 A,0.627 A,50.022 Hz,0.318 kWh(I) Tot,0 kWh(E) Tot,0.04 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.321 kVAh-Wh(I),0 kVAh-Wh(E),0.318 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 14:00,241.42 V,239.66 V,241.04 V,0.798 A,1.302 A,0.693 A,50.045 Hz,0.334 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.336 kVAh-Wh(I),0 kVAh-Wh(E),0.334 kWh(I-E) Bi,0.994,1,1,2
29559724,27-09-2025 14:30,237.63 V,235.67 V,237.15 V,0.781 A,1.343 A,0.748 A,49.934 Hz,0.338 kWh(I) Tot,0 kWh(E) Tot,0.04 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.34 kVAh-Wh(I),0 kVAh-Wh(E),0.338 kWh(I-E) Bi,0.994,1,1,2
29559724,27-09-2025 15:00,235.91 V,234.31 V,235.87 V,0.784 A,1.483 A,0.64 A,49.934 Hz,0.339 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.342 kVAh-Wh(I),0 kVAh-Wh(E),0.339 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 15:30,240.7 V,238.89 V,240.61 V,0.787 A,1.538 A,0.543 A,49.899 Hz,0.342 kWh(I) Tot,0 kWh(E) Tot,0.043 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.344 kVAh-Wh(I),0 kVAh-Wh(E),0.342 kWh(I-E) Bi,0.994,1,1,2
29559724,27-09-2025 16:00,245.14 V,243.51 V,245.05 V,0.846 A,1.383 A,0.513 A,49.902 Hz,0.332 kWh(I) Tot,0 kWh(E) Tot,0.043 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.335 kVAh-Wh(I),0 kVAh-Wh(E),0.332 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 16:30,248.11 V,246.45 V,247.77 V,0.789 A,1.288 A,0.509 A,49.932 Hz,0.316 kWh(I) Tot,0 kWh(E) Tot,0.048 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.32 kVAh-Wh(I),0 kVAh-Wh(E),0.316 kWh(I-E) Bi,0.988,1,1,2
29559724,27-09-2025 17:00,247.04 V,245.67 V,247.02 V,0.837 A,1.307 A,0.508 A,49.957 Hz,0.324 kWh(I) Tot,0 kWh(E) Tot,0.046 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.327 kVAh-Wh(I),0 kVAh-Wh(E),0.324 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 17:30,248.62 V,247.15 V,248.73 V,0.778 A,1.354 A,0.512 A,49.963 Hz,0.324 kWh(I) Tot,0 kWh(E) Tot,0.05 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.328 kVAh-Wh(I),0 kVAh-Wh(E),0.324 kWh(I-E) Bi,0.988,1,1,2
29559724,27-09-2025 18:00,248.61 V,246.7 V,248.41 V,0.703 A,1.348 A,0.535 A,49.821 Hz,0.317 kWh(I) Tot,0 kWh(E) Tot,0.048 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.32 kVAh-Wh(I),0 kVAh-Wh(E),0.317 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 18:30,249.69 V,247.64 V,249.56 V,0.822 A,1.328 A,0.58 A,50.022 Hz,0.336 kWh(I) Tot,0 kWh(E) Tot,0.044 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.34 kVAh-Wh(I),0 kVAh-Wh(E),0.336 kWh(I-E) Bi,0.988,1,1,2
29559724,27-09-2025 19:00,247.61 V,245.27 V,247.6 V,0.854 A,1.366 A,0.548 A,50.046 Hz,0.339 kWh(I) Tot,0 kWh(E) Tot,0.046 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.341 kVAh-Wh(I),0 kVAh-Wh(E),0.339 kWh(I-E) Bi,0.994,1,1,2
29559724,27-09-2025 19:30,245.45 V,242.92 V,245.49 V,0.865 A,1.452 A,0.596 A,50.022 Hz,0.353 kWh(I) Tot,0 kWh(E) Tot,0.044 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.356 kVAh-Wh(I),0 kVAh-Wh(E),0.353 kWh(I-E) Bi,0.992,1,1,2
29559724,27-09-2025 20:00,246.04 V,243.24 V,246.17 V,0.906 A,1.544 A,0.637 A,50.029 Hz,0.375 kWh(I) Tot,0 kWh(E) Tot,0.044 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.378 kVAh-Wh(I),0 kVAh-Wh(E),0.375 kWh(I-E) Bi,0.992,1,1,2
29559724,27-09-2025 20:30,247.94 V,244.88 V,248.17 V,1.004 A,1.708 A,0.679 A,50.059 Hz,0.415 kWh(I) Tot,0 kWh(E) Tot,0.05 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.418 kVAh-Wh(I),0 kVAh-Wh(E),0.415 kWh(I-E) Bi,0.993,1,1,2
29559724,27-09-2025 21:00,245.24 V,241.8 V,245.26 V,0.981 A,1.796 A,0.774 A,49.977 Hz,0.43 kWh(I) Tot,0 kWh(E) Tot,0.05 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.432 kVAh-Wh(I),0 kVAh-Wh(E),0.43 kWh(I-E) Bi,0.995,1,1,2
29559724,27-09-2025 21:30,244.15 V,240.36 V,243.74 V,1.001 A,1.792 A,0.845 A,49.984 Hz,0.437 kWh(I) Tot,0 kWh(E) Tot,0.051 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.441 kVAh-Wh(I),0 kVAh-Wh(E),0.437 kWh(I-E) Bi,0.991,1,1,2
29559724,27-09-2025 22:00,243.28 V,239.25 V,242.94 V,1.245 A,1.855 A,0.998 A,50.017 Hz,0.492 kWh(I) Tot,0 kWh(E) Tot,0.052 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.495 kVAh-Wh(I),0 kVAh-Wh(E),0.492 kWh(I-E) Bi,0.994,1,1,2
29559724,27-09-2025 22:30,239.17 V,234.95 V,238.85 V,1.351 A,2.033 A,1.138 A,49.976 Hz,0.535 kWh(I) Tot,0 kWh(E) Tot,0.054 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.537 kVAh-Wh(I),0 kVAh-Wh(E),0.535 kWh(I-E) Bi,0.996,1,1,2
29559724,27-09-2025 23:00,237.12 V,233.04 V,236.86 V,1.405 A,2.098 A,1.184 A,50.02 Hz,0.548 kWh(I) Tot,0 kWh(E) Tot,0.056 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.551 kVAh-Wh(I),0 kVAh-Wh(E),0.548 kWh(I-E) Bi,0.995,1,1,2
29559724,27-09-2025 23:30,237.12 V,232.65 V,236.95 V,1.384 A,2.251 A,1.098 A,49.977 Hz,0.553 kWh(I) Tot,0 kWh(E) Tot,0.059 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.556 kVAh-Wh(I),0 kVAh-Wh(E),0.553 kWh(I-E) Bi,0.995,1,1,2
29559724,28-09-2025 00:00,238.96 V,234.42 V,238.66 V,1.354 A,2.1 A,1.015 A,49.987 Hz,0.526 kWh(I) Tot,0 kWh(E) Tot,0.058 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.53 kVAh-Wh(I),0 kVAh-Wh(E),0.526 kWh(I-E) Bi,0.992,1,1,2
29559724,28-09-2025 00:30,241.2 V,236.65 V,240.71 V,1.276 A,2.08 A,0.994 A,50.002 Hz,0.517 kWh(I) Tot,0 kWh(E) Tot,0.057 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.52 kVAh-Wh(I),0 kVAh-Wh(E),0.517 kWh(I-E) Bi,0.994,1,1,2
29559724,28-09-2025 01:00,242.26 V,237.97 V,242.1 V,1.192 A,2.14 A,0.972 A,49.902 Hz,0.514 kWh(I) Tot,0 kWh(E) Tot,0.057 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.517 kVAh-Wh(I),0 kVAh-Wh(E),0.514 kWh(I-E) Bi,0.994,1,1,2
29559724,28-09-2025 01:30,245.99 V,241.66 V,245.77 V,1.154 A,2.112 A,0.975 A,49.973 Hz,0.514 kWh(I) Tot,0 kWh(E) Tot,0.062 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.517 kVAh-Wh(I),0 kVAh-Wh(E),0.514 kWh(I-E) Bi,0.994,1,1,2
29559724,28-09-2025 02:00,249.19 V,245.2 V,249.07 V,1.11 A,2.116 A,0.934 A,49.993 Hz,0.51 kWh(I) Tot,0 kWh(E) Tot,0.063 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.514 kVAh-Wh(I),0 kVAh-Wh(E),0.51 kWh(I-E) Bi,0.992,1,1,2
29559724,28-09-2025 02:30,251.04 V,247.05 V,250.97 V,1.074 A,1.999 A,0.892 A,50.007 Hz,0.49 kWh(I) Tot,0 kWh(E) Tot,0.062 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.495 kVAh-Wh(I),0 kVAh-Wh(E),0.49 kWh(I-E) Bi,0.99,1,1,2
29559724,28-09-2025 03:00,251.75 V,247.79 V,251.46 V,1.067 A,1.939 A,0.888 A,49.999 Hz,0.483 kWh(I) Tot,0 kWh(E) Tot,0.063 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.486 kVAh-Wh(I),0 kVAh-Wh(E),0.483 kWh(I-E) Bi,0.994,1,1,2
29559724,28-09-2025 03:30,248.5 V,244.85 V,248.3 V,1.023 A,1.865 A,0.842 A,50.027 Hz,0.456 kWh(I) Tot,0 kWh(E) Tot,0.057 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.46 kVAh-Wh(I),0 kVAh-Wh(E),0.456 kWh(I-E) Bi,0.991,1,1,2
29559724,28-09-2025 04:00,247.25 V,243.75 V,247.09 V,1.033 A,1.828 A,0.837 A,50.016 Hz,0.451 kWh(I) Tot,0 kWh(E) Tot,0.059 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.454 kVAh-Wh(I),0 kVAh-Wh(E),0.451 kWh(I-E) Bi,0.993,1,1,2
29559724,28-09-2025 04:30,247.57 V,244.21 V,247.19 V,1.007 A,1.766 A,0.823 A,49.967 Hz,0.438 kWh(I) Tot,0 kWh(E) Tot,0.057 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.443 kVAh-Wh(I),0 kVAh-Wh(E),0.438 kWh(I-E) Bi,0.989,1,1,2
29559724,28-09-2025 05:00,247.21 V,243.95 V,246.96 V,0.977 A,1.725 A,0.754 A,49.943 Hz,0.421 kWh(I) Tot,0 kWh(E) Tot,0.056 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.424 kVAh-Wh(I),0 kVAh-Wh(E),0.421 kWh(I-E) Bi,0.993,1,1,2
29559724,28-09-2025 05:30,247.48 V,244.28 V,247.11 V,1.004 A,1.726 A,0.718 A,49.909 Hz,0.42 kWh(I) Tot,0 kWh(E) Tot,0.056 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.424 kVAh-Wh(I),0 kVAh-Wh(E),0.42 kWh(I-E) Bi,0.991,1,1,2
29559724,28-09-2025 06:00,248.36 V,245.02 V,247.96 V,0.912 A,1.672 A,0.707 A,50.007 Hz,0.402 kWh(I) Tot,0 kWh(E) Tot,0.058 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.407 kVAh-Wh(I),0 kVAh-Wh(E),0.402 kWh(I-E) Bi,0.988,1,1,2
29559724,28-09-2025 06:30,249.62 V,246.25 V,249.01 V,0.86 A,1.666 A,0.727 A,49.997 Hz,0.4 kWh(I) Tot,0 kWh(E) Tot,0.057 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.403 kVAh-Wh(I),0 kVAh-Wh(E),0.4 kWh(I-E) Bi,0.993,1,1,2
